text|rt_count|tweet_datetime
"To ""testify"" was based on men in the Roman court swearing to a statement made by swearing on their testicles"|0|Tue Feb 16 03:27:01 +0000 2016
fav and rt if you want to be added to our #5quad group chat. you HAVE to be active. love you all. &lt;3|0|Tue Feb 16 03:27:01 +0000 2016
Jacquees 's voice makes me happy|0|Tue Feb 16 03:27:01 +0000 2016
@MasterTruth777: @MichaelScarbrou @realDonaldTrump  Maybe even higher than that.|1|Tue Feb 16 03:27:01 +0000 2016
Lady Gaga was the perfect person to do this tribute!        #Grammys|0|Tue Feb 16 03:27:01 +0000 2016
@DiDiCIM: Like mfers i been wanting to drag historical whiteness all fuckin day wit the ultimate in receipts: scholarly peer reviewed ar   |1|Tue Feb 16 03:27:01 +0000 2016
@a_marie_allison: It really is possible to be in love with someone's voice|7|Tue Feb 16 03:27:01 +0000 2016
@LetsGo_Ugo: Lady Gaga the only one that can do David Bowie justice|3|Tue Feb 16 03:27:01 +0000 2016
@ToriKelly you'll come back next year bigger and better I know that|0|Tue Feb 16 03:27:01 +0000 2016
Warm milk and honey is my favorite thing to drink at night|0|Tue Feb 16 03:27:01 +0000 2016
@MalikJMarshall: HAMILTON THAT SHIT WAS LITTTT             |3|Tue Feb 16 03:27:01 +0000 2016
"   We see signs of a turning in the market,"" says Denny Grimes of Denny Grimes &amp; Co. He'll explain at #MarketWatch2016 https://t.co/m0mimYZfcQ"|0|Tue Feb 16 03:27:01 +0000 2016
@FoxNews @JebBush does that include rigging every election with recounts in Florida to cheat the people's choice so you can win.|0|Tue Feb 16 03:27:01 +0000 2016
Asking a question you already know the answer to just to see if someone will lie.|0|Tue Feb 16 03:27:01 +0000 2016
@marxtini: Lmfaoo  https://t.co/AHCF0KiqVe|1|Tue Feb 16 03:27:01 +0000 2016
CC @TeritaTweets  RT @bomani_jones and there   s niles. #grammys|0|Tue Feb 16 03:27:01 +0000 2016
...I know.|0|Tue Feb 16 03:27:01 +0000 2016
https://t.co/YHa7bFSH5F Hey ! Check https://t.co/KvrW4w9Oml for latest cs:go giveaways, free and no sign up needed|0|Tue Feb 16 03:27:01 +0000 2016
@ughsgfg: ed is so precious|1|Tue Feb 16 03:27:01 +0000 2016
@ntbysite: Visit https://t.co/sSTX2pDOuX and see #BenCarson plans to Heal, Inspire, Revive our country. #BC2DC16 #SCPrimary https://t.co   |5|Tue Feb 16 03:27:01 +0000 2016
@TVMcGee: Well, it happened about three decades before I expected it to happen, but Lady Gaga is now officially Bette Midler. #GRAMMYs|3|Tue Feb 16 03:27:01 +0000 2016
@bbchealth: Doctors 3D-print 'living' body parts https://t.co/FVGtEMZyZ8|5|Tue Feb 16 03:27:01 +0000 2016
         shit I peep     |0|Tue Feb 16 03:27:01 +0000 2016
@TheGreatMikesby: Big fan of @adidas using @CHVRCHES in their commercial. Clearest Blue is a smash|1|Tue Feb 16 03:27:01 +0000 2016
@FUCKZOE: WOWOWOW who got a Grammy link? My shit just got fried            |1|Tue Feb 16 03:27:01 +0000 2016
@Sam_vermilion seriously!! I was so disappointed     |0|Tue Feb 16 03:27:01 +0000 2016
@BieberfranceP: (2) HQ pictures of Justin Bieber performing at the #GRAMMYs in Los Angeles, California tonight. (February 15) https://t.   |2|Tue Feb 16 03:27:01 +0000 2016
@Dont_Be_Dom: Theeeeyyyy....look like they would participate in the purge https://t.co/UEir5gTZqm|1|Tue Feb 16 03:27:01 +0000 2016
@kinginwbieber: THAT WAS SO BEAUTIFUL IM CRYING|1|Tue Feb 16 03:27:01 +0000 2016
Andre Yeouseff Timbol Tamura-Parker's FAD SCHOOL FOR MODELING FASHION SHOW @AFP AMPI THEATER  FULL VERSION...... https://t.co/PRwSnDZOOt|0|Tue Feb 16 03:27:01 +0000 2016
Now the #Grammys has gone white again. All the blacks are like WTF??? And complaining like always. Then accuse whites of it. Sad.|0|Tue Feb 16 03:27:01 +0000 2016
i want some hot mf cheetos|0|Tue Feb 16 03:27:01 +0000 2016
just cause u stan someone don't always mean they're the best|0|Tue Feb 16 03:27:01 +0000 2016
@NutellaDolans: @EthanDolan my heart hurts https://t.co/mi2YszRfO6|4|Tue Feb 16 03:27:01 +0000 2016
@mtedder: Y'all still watching the Grammys? You know that Better Call Saul is on, right?|1|Tue Feb 16 03:27:01 +0000 2016
@ShaevsNeisha @lowkeyveee I wanna watch     |0|Tue Feb 16 03:27:01 +0000 2016
2 x White Built in Motion Plus Remote Controller Nunchuck For Nintendo Wii&amp;Wii U - Bid Now    https://t.co/qd3JNGjTtE https://t.co/by2EGHVcQv|0|Tue Feb 16 03:27:01 +0000 2016
In need of a Harry Potter marathon|0|Tue Feb 16 03:27:01 +0000 2016
@KENLushh I'm asking..|0|Tue Feb 16 03:27:01 +0000 2016
I'm always here for you b           https://t.co/61yMQKyTc7|0|Tue Feb 16 03:27:01 +0000 2016
#tl help me ceman https://t.co/636JtbSNZY|0|Tue Feb 16 03:27:01 +0000 2016
@caramelcakesx: Why y'all dragging Rihanna? She's HUMAN of course she gets sick! Y'all get a stuffy nose &amp; be quick to call outta work F   |7|Tue Feb 16 03:27:01 +0000 2016
Syrian army on the ISIS frontline: 'Russian intervention a blessing' @CNN https://t.co/RtYzE6ueiW|0|Tue Feb 16 03:27:01 +0000 2016
Don't hit my phone with negativity or no interest in talking to me .|0|Tue Feb 16 03:27:01 +0000 2016
Just the one unfollower today found tracked by https://t.co/L3CAvathBB|0|Tue Feb 16 03:27:01 +0000 2016
dang I'm mean when I'm mad|0|Tue Feb 16 03:27:01 +0000 2016
oh god she's my new spirit animal|0|Tue Feb 16 03:27:01 +0000 2016
wisconsin bound within the next month for interviews         |0|Tue Feb 16 03:27:01 +0000 2016
I am enjoying this tribute bc Gaga can literally do whatever she wants and it's magic #GRAMMYs|0|Tue Feb 16 03:27:01 +0000 2016
.@CH_Projeks is working to shake up the industry by defying trends. Discover their unique approach     https://t.co/taVc5QiXwK @Foodable|0|Tue Feb 16 03:27:01 +0000 2016
A hammer game? Sure, I'll give it a try.|0|Tue Feb 16 03:27:01 +0000 2016
@KarinaGonzalezX: help https://t.co/GK0jzMYxUz|7|Tue Feb 16 03:27:01 +0000 2016
How long will it love you? As long as the stars are above you.  Longer if I can.|0|Tue Feb 16 03:27:01 +0000 2016
Hahahahaha she lost though. So Im halpy with that|0|Tue Feb 16 03:27:01 +0000 2016
@Jaaylaaaa: As I recall were in BLACK history month    the month that we grief &amp; show respect to the blacks that suffered .. https://t.co/3   |1|Tue Feb 16 03:27:01 +0000 2016
That time we predicted the score 30m before. #AODarkMagick https://t.co/B44XPRZcW4|0|Tue Feb 16 03:27:01 +0000 2016
            - you have me dying in cooking class!     but you are super chill and I see you out there    |0|Tue Feb 16 03:27:01 +0000 2016
@AllThingsJacks: #PHOTO Jack Gilinsky tonight at the airport in Minneapolis with @blackedoutjacks https://t.co/xhg3mZAYOA|10|Tue Feb 16 03:27:01 +0000 2016
@AaaaronJmnz: I need a new book to read I'm running out of novels.|1|Tue Feb 16 03:27:01 +0000 2016
@davidludwigmd Thank you, thank you, thank you for writing Always Hungry? It's brilliant, and gives a clear explanation and plan.|0|Tue Feb 16 03:27:01 +0000 2016
@pgcps are yall gonna make me wake up at 7:00 AM and check twitter to see if we got a delay?|0|Tue Feb 16 03:27:01 +0000 2016
21 Hilarious Tweets That Are Way Too Real If You Hate Doing Stuff:    I am never happier than when someth... https://t.co/IgkAWiM3Mh #funny|0|Tue Feb 16 03:27:01 +0000 2016
InteriorHomeTod White sea glass tile backsplash kitchen - ... - #home #homedecor #decor #interiordesign     https://t.co/FUUliE8rca|0|Tue Feb 16 03:27:01 +0000 2016
We are all part of the U.S. FREEDOM ARMY. Read the truth at the website &amp; join at https://t.co/itkV9SiPIW. https://t.co/oQfN1llwg8|0|Tue Feb 16 03:27:01 +0000 2016
"@okkennyy: ""I don't have hoes""     https://t.co/l12rMtB80m"|1|Tue Feb 16 03:27:01 +0000 2016
Who is your spirit animal? https://t.co/chd8F64O1P|0|Tue Feb 16 03:27:01 +0000 2016
@ripkelvin @ajames107 he was just tryna play|0|Tue Feb 16 03:27:01 +0000 2016
@morganzdroik: finally being able to say that I have found true happiness is a beautiful thing|1|Tue Feb 16 03:27:01 +0000 2016
@Fav_pothead: @wesleymurphy16 @YoungKhalifff answers we shall get|2|Tue Feb 16 03:27:01 +0000 2016
@coreymach: remember when Lady Gaga WON A GOLDEN GLOBE #Grammys|1|Tue Feb 16 03:27:01 +0000 2016
@duhitzmark got you|0|Tue Feb 16 03:27:01 +0000 2016
@padillawnabe: Sixteen #VoteKathrynFPP #KCA     KATHNIEL Better Together    |2|Tue Feb 16 03:27:01 +0000 2016
@supasweet92 they said it, she's presenting record of the year.|0|Tue Feb 16 03:27:01 +0000 2016
@ladygaga lookin like she wearin an Elvis suit yet still manages to slay wtf|0|Tue Feb 16 03:27:01 +0000 2016
@ladygaga you're so good momma!!!!!!              #GRAMMYs|0|Tue Feb 16 03:27:01 +0000 2016
@_ayochriss77: Fuck I love you gaga|2|Tue Feb 16 03:27:01 +0000 2016
I wish I wish with all my heart... to see Justin Bieber    |0|Tue Feb 16 03:27:01 +0000 2016
Basically I spent my beautiful Monday off climbing ladders with dick Holk then climbing walls, flipping tires, and learning how to arrest|0|Tue Feb 16 03:27:01 +0000 2016
I think I'm the only one not watching the Grammies why must I leave homework to the last minute|0|Tue Feb 16 03:27:01 +0000 2016
Gaga does it I tell ya... The woman is an artist.|0|Tue Feb 16 03:27:01 +0000 2016
@MalloryEggeman: @skylarray37 okay well swcsd can suck my butt|2|Tue Feb 16 03:27:01 +0000 2016
Get Weather Updates from The Weather Channel. 22:28:01|0|Tue Feb 16 03:28:01 +0000 2016
Get Weather Updates from The Weather Channel. 22:28:01|0|Tue Feb 16 03:28:01 +0000 2016
You. Are. Without. A. Doubt.  #mykindapoison|0|Tue Feb 16 03:28:01 +0000 2016
Remember the last time I slept in my own bed? Yeah that was Thursday.              is|0|Tue Feb 16 03:28:01 +0000 2016
I liked a @YouTube video from @imwr3tched https://t.co/k9gD9a5U4Q Black Ops 3: Rogue Moments #13 - Voice Changer, Fury's Song, Mocking|0|Tue Feb 16 03:28:01 +0000 2016
@AAyers16: Happy birthday bro! @DeondreRoss do it big|1|Tue Feb 16 03:28:01 +0000 2016
"@YGInstagram: [VIDEO] CL's sister, Lee Harin's IG Update of CL &amp; Jeremy Scott.  ""my bad                  #badlighting"" https://t.co/8ZaXskhVGI"|4|Tue Feb 16 03:28:01 +0000 2016
@iaconian: bigger ironhide theory https://t.co/3RJ1j2tQDp|1|Tue Feb 16 03:28:01 +0000 2016
Can I like hire a boy to come over and cuddle with me every night or is that not a thing|0|Tue Feb 16 03:28:01 +0000 2016
Can't wait until I'm completely numb|0|Tue Feb 16 03:28:01 +0000 2016
@toastywebb well it's all your fault. Don't blame this on me now. It's not my fault you can't control yourself.|0|Tue Feb 16 03:28:01 +0000 2016
@CS_1933: She's hiding her anti-Semitism https://t.co/WPs53a6riA|1|Tue Feb 16 03:28:01 +0000 2016
Seneca~ Live with men as if God saw you converse with God as if men heard you.|0|Tue Feb 16 03:28:01 +0000 2016
Get Weather Updates from The Weather Channel. 22:28:01|0|Tue Feb 16 03:28:01 +0000 2016
#Repost @luxetendance with repostapp           Color of the day: the green fields at Asciano, Tuscany,    https://t.co/mrhPw6UBLq|0|Tue Feb 16 03:28:01 +0000 2016
@xJimboJonesx The capo bit was just banter...we don't have campaigns, I mean, that are serious|0|Tue Feb 16 03:28:01 +0000 2016
Me crying over Justin. Lol ok bye https://t.co/9qchszIQK8|0|Tue Feb 16 03:28:01 +0000 2016
Somethings you'll never understand.|0|Tue Feb 16 03:28:01 +0000 2016
I love snapchat         |0|Tue Feb 16 03:28:01 +0000 2016
@Celesteeee3: Can't believe I saw this shit in person          https://t.co/uDMSne7Jx9|1|Tue Feb 16 03:28:01 +0000 2016
Wait a minute...did the BadBlood music video get the Grammy over Alright?Of course it did|0|Tue Feb 16 03:28:01 +0000 2016
@edwestwickes: Grant Gustin as Sebastian Smythe: Glee. (2011) https://t.co/NVh7ggHsLk|5|Tue Feb 16 03:28:01 +0000 2016
@dhingra65: #LikedParentsWorshipDay It's Asaram Bapu Ji's philanthropic approach to replace the V-Day. https://t.co/LwDUeIzYv1|1|Tue Feb 16 03:28:01 +0000 2016
@AdamHorowitzLA @KarineQuasevi Yes the way you all fight for the Friendship of Emma and Regina is admirable... #SwanQueen #friends|0|Tue Feb 16 03:28:01 +0000 2016
@c_nguyen98: @KingEdd98 @alexissw_ sorry Eddie       |1|Tue Feb 16 03:28:01 +0000 2016
"@seanhannity @tedcruz @realDonaldTrump ask the Ted ""Oh Canada"" Cruz .... got to love that slimy dude"|0|Tue Feb 16 03:28:01 +0000 2016
@liveinlimbo: Big congrats to @thebandGHOST for winning Best Metal Performance earlier tonight! So proud of them! #GRAMMYs https://t.co/   |2|Tue Feb 16 03:28:01 +0000 2016
Just listen and wonder. https://t.co/9AsGD4tzkW|0|Tue Feb 16 03:28:01 +0000 2016
Want some fun with a sexy babe?     https://t.co/qGKum2rLqE         #xxx #lingerie #milfieclub #erection https://t.co/VS7lecoBxx|0|Tue Feb 16 03:28:01 +0000 2016
@TOKYOP0P not really I just like the song he sang!    |0|Tue Feb 16 03:28:01 +0000 2016
@__ReeseMoney this is a tribute boa|0|Tue Feb 16 03:28:01 +0000 2016
@wizardkellyyyy: I like Lady Gaga she just be throwing me off sometimes lol|2|Tue Feb 16 03:28:01 +0000 2016
@RebeccAshleigh: @BachelorABC #BeccaforBachelorette It NEEDS to happen.|3|Tue Feb 16 03:28:01 +0000 2016
"""Grammy-2016"": a list of the major nominations - https://t.co/fX5zqU1b0K https://t.co/ANi6P3KZoY"|0|Tue Feb 16 03:28:01 +0000 2016
Joseph Bolitho Johns escaped Australian prisons so many times, they built a special cell just for him. He escaped that as well.|0|Tue Feb 16 03:28:01 +0000 2016
"""Ice cream in the people word"""|0|Tue Feb 16 03:28:01 +0000 2016
Why do so many people hate Gigi hadid she's a fucking goddess id walk 400000 miles on shattered glass to meet her|0|Tue Feb 16 03:28:01 +0000 2016
Gaga killin' it but whyyyy wasn't the Bowie tribute at the end?!|0|Tue Feb 16 03:28:01 +0000 2016
It's so cool that she can sing so many styles|0|Tue Feb 16 03:28:01 +0000 2016
@llazeniaabrego: so glad to be in love     |2|Tue Feb 16 03:28:01 +0000 2016
Bobby's 3's squeek through. He's still alive with $5k. Rodney at $10k|0|Tue Feb 16 03:28:01 +0000 2016
@feelingamazing: she's the only one who could've done this justice|1|Tue Feb 16 03:28:01 +0000 2016
power vote here I come again.. after gen. cleaning @ahwink2 @ryan_agonciLLo @mainedcm @aldenrichards02 ALDUB7thMonthsary #VoteMaineFPP #KCA|0|Tue Feb 16 03:28:01 +0000 2016
Tea houses...the best houses in all the world!  Share the history and romance of tea one cup at a time...|0|Tue Feb 16 03:28:01 +0000 2016
@ShawnGirlx This doesn't mean Meghan isn't talented lol and she was so happy, if I won a Grammy I'd cry too|0|Tue Feb 16 03:28:01 +0000 2016
@troianzjmhes: Let the white tears roll down like waters and righteousness down a mighty stream|1|Tue Feb 16 03:28:01 +0000 2016
@Edweezy8: @kendricklamar Just Lit the Grammys on fire! Good Lord|1|Tue Feb 16 03:28:01 +0000 2016
U gotta let adele sing all over again!     |0|Tue Feb 16 03:28:01 +0000 2016
Kendrick talks against police violence in alright.  WP: What kind of monstrous rebellion is he plotting. Treason. TREASON!|0|Tue Feb 16 03:28:01 +0000 2016
Jeff Oravits Running For ReElection, Flagstaff City Council https://t.co/LusR4T1K5L via @wordpressdotcom|0|Tue Feb 16 03:28:01 +0000 2016
@jennakeyton_: Some people need to GROW UP|2|Tue Feb 16 03:28:01 +0000 2016
@Meliiskaaa @mfromthesfbay          what did she just say !!!!!|0|Tue Feb 16 03:28:01 +0000 2016
Pick #118 in the #TeamBuilderMock, the Madison Mad Men select Cyrus Jones, CB/KR, Alabama. (@LukeEasterling OTC). https://t.co/acySSwjnTi|0|Tue Feb 16 03:28:01 +0000 2016
@Jayy___Money I'd love to go to prom with you     |0|Tue Feb 16 03:28:01 +0000 2016
@CFCFmusic: What if Gaga just plays Warszawa in its entirety|9|Tue Feb 16 03:28:01 +0000 2016
Omg! @ladygaga is channeling the late great #DavidBowie! She's fabulous! #DavidBowieTribute #Grammys2016|0|Tue Feb 16 03:28:01 +0000 2016
Great choice for this tribute!|0|Tue Feb 16 03:28:01 +0000 2016
@crystalmalik @TheGRAMMYs the grammy's are actually aired on the same television network as the 1d gma interview was     |0|Tue Feb 16 03:28:01 +0000 2016
On me i never exposed my exes nudes. Just fucked the friends that liked me all along. On god|0|Tue Feb 16 03:28:01 +0000 2016
Lady Gaga isn't the 1st artist to be strongly influenced by David Bowie in every aspect of their act. You didn't call anybody else? #Grammys|0|Tue Feb 16 03:28:01 +0000 2016
"When u write this whole big formal email to a teacher concerning your grade and they write exactly ""no worries I'll change it -sent from    ""    "|0|Tue Feb 16 03:28:02 +0000 2016
@wbrown87: @Hicks45J are you watching this hockey game?|1|Tue Feb 16 03:28:02 +0000 2016
As a white person who absolutely loves rap music, white people's tears over it are the best thing always and forever.|0|Tue Feb 16 03:28:02 +0000 2016
@oxytocins: YEEEEEES YES BITCH|1|Tue Feb 16 03:28:02 +0000 2016
ICYMI: Reform for justice, gun permits By Wellington Webb  https://t.co/QWTxfzmghv|0|Tue Feb 16 03:28:02 +0000 2016
@JaiFuego: Dead                                 Thats why he dat nigga!!!! https://t.co/nKudmh09ur|1|Tue Feb 16 03:28:02 +0000 2016
@RAMSEYHOUSE: @AG_Conservative Oh NO you don't @tedcruz I have ignored before and you were #2 but you DO NOT TELL LIES ON @MarcoRubio YO   |2|Tue Feb 16 03:28:02 +0000 2016
Searching for a #DevOps Specialist to join our #VanCity client on a permanent basis! #SQL #ITjobs #Java Follow: https://t.co/LzbIGCD0p5|0|Tue Feb 16 03:28:02 +0000 2016
"#LA driver killed in ""Freak accident"" - a tire flew off a truck, hitting a smart car:  https://t.co/PS3bvRtICy https://t.co/fuqnte35o1"|0|Tue Feb 16 03:28:02 +0000 2016
@jabdouglas so they will do exactly what Dem Chuck Schumer said to do in 07. Hypocritical.|0|Tue Feb 16 03:28:02 +0000 2016
"John Legend &amp; Chrissy Teigen Out In New York As It's Revealed They Are Expecting A Baby Girl | MADE .  https://t.co/RIhQXLfhYS"|0|Tue Feb 16 03:28:02 +0000 2016
If Made in The A.M. isn't nominated next year @TheGRAMMYs, I swear to all that is holy I will crash that event so fast|0|Tue Feb 16 03:28:02 +0000 2016
.@united Is it cause for concern that a large amount of de-icing liquid has flowed (a mini waterfall) through the door of the aircraft?|0|Tue Feb 16 03:28:02 +0000 2016
We learn the real meaning this summer too          @alheaa_12 @yoogirlnini  https://t.co/kHwhTlXxvx|0|Tue Feb 16 03:28:02 +0000 2016
@watchyourLIPari: It's hard to deny that this Bieber guy is a natural born showman|2|Tue Feb 16 03:28:02 +0000 2016
"John Legend &amp; Chrissy Teigen Out In New York As It's Revealed They Are Expecting A Baby Girl | MADE .  https://t.co/wjTFr4BUB7"|0|Tue Feb 16 03:28:02 +0000 2016
Cause he's amazing, but Adele should have sung more  https://t.co/V2SXdS4OxU|0|Tue Feb 16 03:28:02 +0000 2016
@joshtheh4cker: There you go, 9.3 (beta) proof. #iOS #jailbreak https://t.co/0h8qkBYFHP|7|Tue Feb 16 03:28:02 +0000 2016
@Hoshiko_bot I suppose I could allow it...    |0|Tue Feb 16 03:28:02 +0000 2016
@Banpaia_Hanta_D: @jeffzwarren Yeah, that much I know even without Google.|1|Tue Feb 16 03:28:02 +0000 2016
FASHION TURN TO THE LEFT TURN TO THE RIGHT|0|Tue Feb 16 03:28:02 +0000 2016
Get Weather Updates from The Weather Channel. 22:28:02|0|Tue Feb 16 03:28:02 +0000 2016
@JennYouWine: @wakeup_itscasey guitarist, keyboardist, dj's, a shitty mustache...anything that distracts from himself.|1|Tue Feb 16 03:28:02 +0000 2016
@pawawolo she is|0|Tue Feb 16 03:28:02 +0000 2016
        take me here https://t.co/j1hZ0gZ3yX|0|Tue Feb 16 03:28:02 +0000 2016
Home again, feels good. Can't wait for Thursday to post a special day from my trip on the blog :D|0|Tue Feb 16 03:28:02 +0000 2016
@Peep_myDimples @GuwopKeywan Diamond said she whipped yo ass an U look like gremlin|0|Tue Feb 16 03:28:02 +0000 2016
A bunny vai me bater.|0|Tue Feb 16 03:28:02 +0000 2016
@djkhaled @bithass should get this next time you feel like spendin money|0|Tue Feb 16 03:28:02 +0000 2016
I want to go to Wrigley Field to catch a dodger game|0|Tue Feb 16 03:28:02 +0000 2016
@SheWantsThe_BRE: @RobertBNorton came in extremely clutch today|1|Tue Feb 16 03:28:02 +0000 2016
Lady Gaga, did you know there are ways to arrange a medley that actually make musical sense? #GRAMMYs|0|Tue Feb 16 03:28:02 +0000 2016
You notice a difference?  Wonder why?  RT @BMileskiKFAN: 64-26-16 look good|0|Tue Feb 16 03:28:02 +0000 2016
@Cvfkerala: #Anniyan 101 Day poster in Kerala  @malayalamreview @keralabo1 @rockztar_1 @bokerala https://t.co/y8PyFmt5Bs|7|Tue Feb 16 03:28:02 +0000 2016
a bonefish is a flutist: close-grained, yet subthalamic|0|Tue Feb 16 03:28:02 +0000 2016
@Nich_suave: @_kevinnntran @_katiepryor smh this why me and her broke up last year she's never been loyal|1|Tue Feb 16 03:28:02 +0000 2016
@PageSix: .@ladygaga is doing #DavidBowie right.            #GRAMMYs https://t.co/W61r0hJhpD|6|Tue Feb 16 03:28:02 +0000 2016
had the funniest Dutch bros experience today|0|Tue Feb 16 03:28:02 +0000 2016
be with me this week lord         |0|Tue Feb 16 03:28:02 +0000 2016
Well, she's doing something right  https://t.co/fqa478Bhjg|0|Tue Feb 16 03:28:02 +0000 2016
@RascalFKennedy: @termin4llychill She needs to drop a full studio album. I fuckin love Kali.|1|Tue Feb 16 03:28:02 +0000 2016
@LaddBriggette @baileyjade32 that was funny! But I really hope your okay!!         |0|Tue Feb 16 03:28:02 +0000 2016
@BradWalsh: All right @Meghan_Trainor, you a real cutie.                  #grammys|5|Tue Feb 16 03:28:02 +0000 2016
@bigbandzdiroo: my dumbass would've screamed  https://t.co/uDVAXsKv1s|1|Tue Feb 16 03:28:02 +0000 2016
@rajasartistry: I can be the guitarist/bass, keyboardist, saxophonist, trumpeter, I can even play the set . Watch out.|1|Tue Feb 16 03:28:02 +0000 2016
@aimelupez if anything I have the WORST ten at a time aye lmfao too bad no-one WILL EVER KNOW                         |0|Tue Feb 16 03:28:02 +0000 2016
This is how you do a tribute!!! Do that @ladygaga https://t.co/eXqsxU5YXz|1|Tue Feb 16 03:28:02 +0000 2016
Chicken meatballs and leftover green beans.  I'm bummed I put in too much oregano in the    https://t.co/PwKaAEx6CY|0|Tue Feb 16 03:28:02 +0000 2016
Get Weather Updates from The Weather Channel. 22:28:02|0|Tue Feb 16 03:28:02 +0000 2016
Get Weather Updates from The Weather Channel. 22:28:02|0|Tue Feb 16 03:28:02 +0000 2016
Get Weather Updates from The Weather Channel. 22:28:02|0|Tue Feb 16 03:28:02 +0000 2016
gajjuk555: RT drshahrukh: RT if you excited for today... #FanAnthem will be launched by iamsrk today at _PVRCinema    https://t.co/FNFr2iypAx|0|Tue Feb 16 03:28:02 +0000 2016
New! Top Dating Advice For Men / Seduction Product!: The Ultimate Dating System For Men. Teaches Men To Pick Up,    https://t.co/YqKnbN6SrA|0|Tue Feb 16 03:28:02 +0000 2016
I totally sang along to this hoe          https://t.co/FELpanTWdB|0|Tue Feb 16 03:28:02 +0000 2016
Driving in the rain is gonna suck tmmrw|0|Tue Feb 16 03:28:02 +0000 2016
@AutumnConnor76: Tagged by @shimmerysivan  Sorry if I tagged people that were already tagged xx https://t.co/IooOk5eIwb|3|Tue Feb 16 03:28:02 +0000 2016
I liked a @YouTube video https://t.co/3YTm5OZNgV Relaxing Music Epic Fantasy|0|Tue Feb 16 03:28:02 +0000 2016
@perryhumorr: Meghan Trainor just won a Grammy before Katy https://t.co/Kpgz15JIob|2|Tue Feb 16 03:28:02 +0000 2016
65W AC Adapter for HP Compaq nc4000 nc4010 nc6000 nc8000 nx5000 nx6100 nw8000 https://t.co/tA8Qzh0bSu https://t.co/7i8MKtz5IZ|0|Tue Feb 16 03:28:02 +0000 2016
I liked a @YouTube video from @jadefaction https://t.co/IVRCRpmFrd Imperial Gems #38|0|Tue Feb 16 03:28:02 +0000 2016
@ddlovato Congrats on such an incredible performance babe   #DemiIsTheQueen love you  |0|Tue Feb 16 03:28:02 +0000 2016
@JessiiVee I saw this and immediately thought of you!!              https://t.co/WlcIvsKChM|0|Tue Feb 16 03:28:02 +0000 2016
I think Ice cube and snoop dogg fine as hell,|0|Tue Feb 16 03:29:03 +0000 2016
I'm crazy I need to chill|0|Tue Feb 16 03:29:03 +0000 2016
Awards shows need to be postponed for awhile, or at least until they get their shit together !!|0|Tue Feb 16 03:29:03 +0000 2016
                 you seem cool and cute         i think we used to talk sometimes back in the day     u ghost now so hmu!|0|Tue Feb 16 03:29:03 +0000 2016
i didnt even know david bowie did this song|0|Tue Feb 16 03:29:03 +0000 2016
@thestacklife: Is Market America and https://t.co/2FNRMYc9QK a Pyramid Scheme or Scam?  NO.  Learn why...https://t.co/idDxKSb5ti via @Yo   |4|Tue Feb 16 03:29:03 +0000 2016
@CoachJones1911 lol I'll just call them both Ben Affleck and call it a night|0|Tue Feb 16 03:29:03 +0000 2016
This February has been exceptionally cold and has brought us historical amount of snow. I know it's not easy to... https://t.co/yQ9MriFcls|0|Tue Feb 16 03:29:03 +0000 2016
@J_Abron5: And this is why Ryder won the contest of who ain't                             |1|Tue Feb 16 03:29:03 +0000 2016
@starversus: end to end hardware test https://t.co/EkxtuFdnRs|1|Tue Feb 16 03:29:03 +0000 2016
She looks more like Elvis than Bowie.|0|Tue Feb 16 03:29:03 +0000 2016
@kempthofficial right. I just haven't come across that info you're referring to. not saying you're wrong, i just haven't come across it|0|Tue Feb 16 03:29:03 +0000 2016
It blows me how guys would rather take style advice from their homeboys rather than a female...|0|Tue Feb 16 03:29:03 +0000 2016
@viniciusrlima: Com Projection Mapping NA CARA #GRAMMYs|1|Tue Feb 16 03:29:03 +0000 2016
@kuurbiee: @Ashleybrielle78 preciate it maaan     |1|Tue Feb 16 03:29:03 +0000 2016
this is a freakin wrong move|0|Tue Feb 16 03:29:03 +0000 2016
No matter what division you are in, PLEASE buy pink wards whenever possible. via /r/leagueoflegends https://t.co/IvkeRGrm7Q|0|Tue Feb 16 03:29:03 +0000 2016
@tasiagrinstead I haven't got out of bed to see what @vhopeeee is doing and she won't come in here lol.|0|Tue Feb 16 03:29:03 +0000 2016
@Spit_mcclure @M_turner21 don't ya think 47 is a little too long ..?      but y'all are right     |0|Tue Feb 16 03:29:03 +0000 2016
I don't want to hurt you but you live for the pain|0|Tue Feb 16 03:29:03 +0000 2016
Tell me if i throw it at you baby can you handle it         |0|Tue Feb 16 03:29:03 +0000 2016
The Queen is arrive !!!  @ladygaga  #GRAMMYs|0|Tue Feb 16 03:29:03 +0000 2016
#Grammys What is Carrie Underwood wearing... The duet between her and Sam Hunt is painful. I like them both,but not tonight|0|Tue Feb 16 03:29:03 +0000 2016
All of shilohs toys have been broken/torn up by his father. I'm done with it. Buy your own dog fucking toys. Stop giving him my dogs!|0|Tue Feb 16 03:29:03 +0000 2016
You know the weather is bad when folks from another state are calling to check on you and telling you what their tv says.|0|Tue Feb 16 03:29:03 +0000 2016
@ScumNextDoor: LOOOL she's been robbed too many times jose https://t.co/uu5KMbu4S3|1|Tue Feb 16 03:29:03 +0000 2016
