|text|rt_count|tweet_datetime
6912|@infamousRIOT: BEYONCE!!!!!! She's there!|1|Tue Feb 16 03:20:53 +0000 2016
6913|@EatBulaga please tell them BE STRONG.. and THANK YOU for making us happy..#ALDUB7thMonthsary|0|Tue Feb 16 03:20:53 +0000 2016
6914|@PWPNation: Say what you want about The @BellaTwins. It's your opinion. But facts are facts. They both have worked tremendously hard to    |10|Tue Feb 16 03:20:53 +0000 2016
6915|@jaicyn_: Nah. Can't overlook missed notes. https://t.co/9wFlvDtRa0|2|Tue Feb 16 03:20:53 +0000 2016
6916|WHEN LEO WINS AN OSCAR THE UNIVERSE WILL COLAPSE https://t.co/5ySv8qmxAU|0|Tue Feb 16 03:20:53 +0000 2016
6917|@DJCPI I prefer it too, but I have a soft spot for bad US TG art~|0|Tue Feb 16 03:20:53 +0000 2016
6918|fuck I'm done|0|Tue Feb 16 03:20:53 +0000 2016
6919|MEGHAN WON ASDFGH SHE CRIED AND MADE ME CRY ILY             CONGRATS BABE!!! @Meghan_Trainor|0|Tue Feb 16 03:20:53 +0000 2016
6920|@deshachrist: I gotta go|1|Tue Feb 16 03:20:53 +0000 2016
6921|Is Justin Bieber still a thing? Jeez...|0|Tue Feb 16 03:20:53 +0000 2016
6922|@13talexx17: 5 GOALS CRYSTAL DUNN|1|Tue Feb 16 03:20:53 +0000 2016
6923|Fuck u and your eyebrows|0|Tue Feb 16 03:20:53 +0000 2016
6924|I love how Beyonc   just shows up to places out of no where when she feels like it.|0|Tue Feb 16 03:20:53 +0000 2016
6925|@Ty_ODay: Meagan over Tori!?!?!!!!!!!!!!!!!!!!!!!!! @TheGRAMMYs https://t.co/ZyjyOSQi7J|7|Tue Feb 16 03:20:53 +0000 2016
6926|I'm asking if that's the theory you need explained. @Manbearded @TammyHyde26 @topherutech @Jackaceofhearts|0|Tue Feb 16 03:20:53 +0000 2016
6927|I Need My Twitter Off That Phone|0|Tue Feb 16 03:20:53 +0000 2016
6928|@Meghan_Trainor YOU GO GIRL                         |0|Tue Feb 16 03:20:53 +0000 2016
6929|@kksheld: Time for Offense in the Game of Our Lives:SuitUp! https://t.co/MowUXEonLC via @kksheld @aapsonline @doctorwes @janehughesmd @d   |1|Tue Feb 16 03:20:53 +0000 2016
6930|@swiftlyrowbrina this is @ me btw|0|Tue Feb 16 03:20:53 +0000 2016
6931|Some neeeeeeds to come see Deadpool with me asap|0|Tue Feb 16 03:20:53 +0000 2016
6932|"Now Playing:Mr. Zeek 305 - Watch Me Dab click here to listen""https://t.co/8rnluAyhZD"""|0|Tue Feb 16 03:20:53 +0000 2016
6933|What day you going to Florida ? https://t.co/XorrlDKnnW|0|Tue Feb 16 03:20:53 +0000 2016
6934|Okay who for my FC?|0|Tue Feb 16 03:20:53 +0000 2016
6935|@mscarlibabyy: Okay , so I rode his face a couple times         |5|Tue Feb 16 03:20:53 +0000 2016
6936|Previous: I dunno. Let's give Kendrick another 10 years to see if he doesn't pull a Kanye/Lupe. It's too fucking soon for that.|0|Tue Feb 16 03:20:53 +0000 2016
6937|@theus_Thawan: Justin cantando Love Youself      #GRAMMYs|1|Tue Feb 16 03:20:53 +0000 2016
6938|Ain't met a nigga yet I woulda made my right|0|Tue Feb 16 03:20:53 +0000 2016
6939|Sorry Justin Bieber slaughtered the Grammys and made everyone else look like shit|0|Tue Feb 16 03:20:53 +0000 2016
6940|"RIP Denise ""Vanity"" Matthews     , about to make me go watch The Last Dragon."|0|Tue Feb 16 03:20:55 +0000 2016
6941|The performances are so boring Thai year|0|Tue Feb 16 03:20:55 +0000 2016
6942|I'm pretty sure that was an ejaculation reference on #Raw|0|Tue Feb 16 03:20:55 +0000 2016
6943|I want to cry|0|Tue Feb 16 03:20:55 +0000 2016
6944|@chrisrincon1315: This jack    and @justinbieber performance is about to be                      @diplo @Skrillex|2|Tue Feb 16 03:20:55 +0000 2016
6945|@KLSouth She also thinks the Catholic Church is the only true church and that Rubio is demonic. Sad.|0|Tue Feb 16 03:20:55 +0000 2016
6946|@Tina_MWay if u the one in the middle     |0|Tue Feb 16 03:20:55 +0000 2016
6947|@justinbieber we did it. We freaking did it. You were amazing.|0|Tue Feb 16 03:20:55 +0000 2016
6948|To understand the heart and mind of a person, look not at what he has already achieved but at what he aspires to. -Kahlil Gibran|0|Tue Feb 16 03:20:55 +0000 2016
6949|@KelseyBowe: Meghan trainor is the one person who shouldn't have won that and I don't even know who one of the nominees is|1|Tue Feb 16 03:20:55 +0000 2016
6950|#CarpoolKaraoke is legit the funniest shit I've ever watched|0|Tue Feb 16 03:20:55 +0000 2016
6951|@xkathreyna: Syeet! Si Justin Bieber na               KATHNIEL Better Together #VoteKathrynFPP #KCA|4|Tue Feb 16 03:20:55 +0000 2016
6952|[Cartoon] India: Steering the Ship of State https://t.co/O5VkizNfXn via @wordpressdotcom #SaffronEmergency|0|Tue Feb 16 03:20:55 +0000 2016
6953|"@rick_bonnell: @daldridgetnt I think perhaps the strangest thing I've ever heard was being asked for a good trade rumor ""even if it's ma   "|3|Tue Feb 16 03:20:55 +0000 2016
6954|@xvlcxx_: idc idc idc idc do you bro         |6|Tue Feb 16 03:20:55 +0000 2016
6955|lol you can't say the show is rigged just because someone didn't win that you wanted to win bye|0|Tue Feb 16 03:20:55 +0000 2016
6956|I know Arizona is about to cheat on Callie and I'm salty af     |0|Tue Feb 16 03:20:55 +0000 2016
6957|can it be midnight already so I can scream happy birthday to myself &amp; then sleep|0|Tue Feb 16 03:20:55 +0000 2016
6958|"@sahlahme: Did meghan ""all about that bass"" trainor just win a Grammy I'm sick"|2|Tue Feb 16 03:20:55 +0000 2016
6959|@vanszooyork: I don't think she should've won she's not new         |2|Tue Feb 16 03:20:55 +0000 2016
6960|Kendrick keep doing you, you frikin animal|0|Tue Feb 16 03:20:55 +0000 2016
6961|Think I'm sick or something|0|Tue Feb 16 03:20:55 +0000 2016
6962|"Everyone: ""Lauren u saw Hamilton 6 whole months ago""  Me: https://t.co/6BXU0mpWAs"|0|Tue Feb 16 03:20:55 +0000 2016
6963|@thekencook thanks for the follow Ken|0|Tue Feb 16 03:20:55 +0000 2016
6964|@whoisfancy: Trying to keep my make up on! I'm in tears! Some many great artist in that category! But @Meghan_Trainor has my heart!        w   |7|Tue Feb 16 03:20:55 +0000 2016
6965|@idktedder girl get out of my way you're blocking the view     |0|Tue Feb 16 03:20:55 +0000 2016
6966|@valleysource We still love you, and think that you are an incredible singer.|0|Tue Feb 16 03:20:55 +0000 2016
6967|@kenz9byx: Tori should have gotten that Megan trainer is obnoxious as hell|1|Tue Feb 16 03:20:55 +0000 2016
6968|STRAIGHT UP LIES. I LOATHE HER https://t.co/saZfRrjckL|0|Tue Feb 16 03:20:55 +0000 2016
6969|@_Jorcee:             lol I'm pained I was really pulling for Tori or James  https://t.co/XyqcuYewE7|1|Tue Feb 16 03:20:55 +0000 2016
6970|If your not gonna be straight forward and own up to your wrongs please don't talk to me. Waste of my time.|0|Tue Feb 16 03:20:55 +0000 2016
6971|@dark_shark: Getting The Picture by Brian Eno in W September 1996 #TurnerPrize #painting #art https://t.co/h1DVHdORGf https://t.co/XHYef   |5|Tue Feb 16 03:20:55 +0000 2016
6972|@ChrisWhereAreYu you lost it ? Or it got taken down ?|0|Tue Feb 16 03:20:55 +0000 2016
6973|Best thing I ever gave up on was searching for love. Shit will drain you as you chase down the wrong one and forget about yourself|0|Tue Feb 16 03:20:55 +0000 2016
6974|@octaviating: EHAT KINDA FUCKERY WAS FHAT TORI KELLY DESERVED IT https://t.co/RVbAekicMi|8|Tue Feb 16 03:20:55 +0000 2016
6975|THIS IS A JOKE THAT WAS TORI'S GRAMMY|0|Tue Feb 16 03:20:55 +0000 2016
6976|They dnt do white ppl as dirty like tlc smh lol  https://t.co/7PAEcPd3LH|0|Tue Feb 16 03:20:55 +0000 2016
6977|justins facial hair makes me uncomfortable|0|Tue Feb 16 03:20:55 +0000 2016
6978|@j_qu3lyn: HOW DID MEGHAN TRAINOR BEAT OUT JAMES BAY AND TORI KELLY MY MIND IS BLOWN|1|Tue Feb 16 03:20:55 +0000 2016
6979|@Girl_Named_Trey: I just don't fiend for social media.. Tbh I think I could do without|1|Tue Feb 16 03:20:55 +0000 2016
6980|@Tabidot i think i am pretty nice? im really sensitive too so i don't tend to phrase things harshly (and i'll complement stuff thats good)|0|Tue Feb 16 03:20:55 +0000 2016
6981|@TumblrMahonee: They know Tori should have won       #GRAMMYs|3|Tue Feb 16 03:20:55 +0000 2016
6982|ME RIGHT NOW OMG TORI NOOOO https://t.co/QmnNkwyVWX|0|Tue Feb 16 03:20:55 +0000 2016
6983|LOVE ME LOVE, SAY YOU'RE GONNA LOVE ME, I KNOW YOU'RE READY TO GO.|0|Tue Feb 16 03:20:55 +0000 2016
6984|i feel the need to scream about jesse and becky. [insert screaming about jesse and becky]|0|Tue Feb 16 03:20:55 +0000 2016
6985|don't do it, they testing us. gotta stay strong https://t.co/Tcjyry9uGl|0|Tue Feb 16 03:20:55 +0000 2016
6986|@marcuslemonis: @InkkasWorldwear @Goofy212 @GooberryNYC @LQ so yours is $89 #profitfans want to see the bill|3|Tue Feb 16 03:20:55 +0000 2016
6987|@blackvoices: Congrats on winning the album for Best New Artist, @Meghan_Trainor. #GRAMMYs|5|Tue Feb 16 03:20:55 +0000 2016
6988|I just solved pack Rat in WordBrain - as number 1271116 ever! #WordBrain  #words|0|Tue Feb 16 03:20:55 +0000 2016
6989|@reganeholmes: why are all the white boys wannabe thugs?  ?|1|Tue Feb 16 03:20:55 +0000 2016
6990|             I haven't seen you in forever bro you need to come chill sometime|0|Tue Feb 16 03:20:55 +0000 2016
6991|@captureits: Omg stop crying you sound so stupid|1|Tue Feb 16 03:20:55 +0000 2016
6992|Ponganme a gaga con el tributo a bowie plss|0|Tue Feb 16 03:20:55 +0000 2016
6993|@rackscarsass dang i was gonna say team A, but the i saw team C so i'll go with team C|0|Tue Feb 16 03:20:55 +0000 2016
6994|@johnnblake_ @RickSchroth that's the best joke you've ever made John|0|Tue Feb 16 03:20:55 +0000 2016
6995|I love chill people... They're a blessing to our world|0|Tue Feb 16 03:20:55 +0000 2016
6996|Cena Set To Take Big Risk In Rehab For Possible WrestleMania Return https://t.co/LsBH3IbruJ #RantWrestling #WWE|0|Tue Feb 16 03:20:55 +0000 2016
6997|Love you love you i need you baby !!!!|0|Tue Feb 16 03:20:55 +0000 2016
6998|@JayJayDailey ME TOO!!!|0|Tue Feb 16 03:20:55 +0000 2016
6999|@phaultinmystars: Like seriously, there is always the person on their phone, always someone confused and stressed, &amp; someone actually do   |1|Tue Feb 16 03:20:55 +0000 2016
7000|@austinpoche: Come turn up for my b day on the 25th wit me in Hammond at #MonstersBall          It's Lit          https://t.co/9UAPQqe3sQ|2|Tue Feb 16 03:20:55 +0000 2016
7001|Damm I didn't know vanity passed away .|0|Tue Feb 16 03:21:01 +0000 2016
7002|                     RT @Xtrmly_XquiZite: Meghan Trainor is 22?!? In what dog years???? #TheGrammys|0|Tue Feb 16 03:21:01 +0000 2016
7003|@justinbieber so pround!!!! so happy for you|0|Tue Feb 16 03:21:01 +0000 2016
7004|@easytokyle @DotwanC I can respect that            |0|Tue Feb 16 03:21:01 +0000 2016
7005|"""In your house"" used to be a PPV in the 90s  Read your Bible youngins  #WWE #RAW #RAWAnaheim #WWEFastlane"|0|Tue Feb 16 03:21:01 +0000 2016
7006|@allltoowell13: My timeline is A+ https://t.co/R0T1LmZu5S|1|Tue Feb 16 03:21:01 +0000 2016
7007|#talksaulsweeps enter me|0|Tue Feb 16 03:21:01 +0000 2016
7008|I think I just erased my entire sims game|0|Tue Feb 16 03:21:01 +0000 2016
7009|When Pitbull is the finale of @TheGRAMMYs https://t.co/TJdw5vd18F|0|Tue Feb 16 03:21:01 +0000 2016
7010|i never need to watch award shows i can always count on your asses to live tweet and keep me updated|0|Tue Feb 16 03:21:01 +0000 2016
7011|let me text my boyfriend back &amp; tell him about the legend I stan.|0|Tue Feb 16 03:21:01 +0000 2016
7012|@NeverWinterGod stop messin with the game dude cause your freakin  raid team kicked you out play the game your playing for freakin free damn|0|Tue Feb 16 03:21:01 +0000 2016
7013|A red string connects your loved one to your heart, but the rest of the colors come from the music and the love in the air. #friendshiptweet|0|Tue Feb 16 03:21:01 +0000 2016
7014|@Meghan_Trainor Congratulations on your Grammy. My kids and I have loved you forever.|0|Tue Feb 16 03:21:01 +0000 2016
7015|"Key thing she said in her acceptance speech though, ""...making her an artist."" Shouldn't she have already been one, or nah?! #GRAMMYs"|0|Tue Feb 16 03:21:01 +0000 2016
7016|@foreverkaydee: She won over Tori Kelly         |2|Tue Feb 16 03:21:01 +0000 2016
7017|Ben really look Amanda to McDonalds for their date.      #TheBachelor|0|Tue Feb 16 03:21:01 +0000 2016
7018|@lordflaconegro: Kendrick really killing this shit yo|6|Tue Feb 16 03:21:01 +0000 2016
7019|All Makeup Artists Are Talented, But What She Can Do Is On A Different Level: For Michigan-based cosmetologist... https://t.co/W23kL5sUOK|0|Tue Feb 16 03:21:01 +0000 2016
7020|@YoungDolph @MoneyBaggYo the illest rappers from the city of memphis tn           |0|Tue Feb 16 03:21:01 +0000 2016
7021|I got the cutest dresses today!!! I'm v excited|0|Tue Feb 16 03:21:01 +0000 2016
7022|All the noise comes back, ugh I was so peaceful|0|Tue Feb 16 03:21:01 +0000 2016
7023|@Kristalzzv: No matter how old we get, our realization of our dependence on God starts afresh every day. https://t.co/Wncd5dgQ32|7|Tue Feb 16 03:21:01 +0000 2016
7024|@TyeLuvsOnika: BITCH BEYONCE IS THERE !!!! https://t.co/RjJBtqyZoX|8|Tue Feb 16 03:21:01 +0000 2016
7025|"@NellaLou exactly, same for me- this is always the same that everyone says- ""I hate Twitter except for the handful of good people"""|0|Tue Feb 16 03:21:01 +0000 2016
7026|Lol the Grammys full of shit|0|Tue Feb 16 03:21:01 +0000 2016
7027|@OMGFactsAnimals: 18 Vintage Medical Photos That Are Absolutely Scary   How Did They Get Away With This? https://t.co/SLsnvlGz3R|4|Tue Feb 16 03:21:01 +0000 2016
7028|twitter annoying when yall fake mad at the sane thing and repeat y'all self.|0|Tue Feb 16 03:21:01 +0000 2016
7029|@Daddy_Warpig: Pretty sure 5 yo me would have loved this. https://t.co/y4gTzP6CRP|5|Tue Feb 16 03:21:01 +0000 2016
7030|@morgizzle____: @calhoun_ryland body goals|2|Tue Feb 16 03:21:01 +0000 2016
7031|@DakotaFleck: Pitbull MUST be stopped.|5|Tue Feb 16 03:21:01 +0000 2016
7032|Most set up I can't do this|0|Tue Feb 16 03:21:01 +0000 2016
7033|@WowHotYum: Cock in her ass @miamibuttsluts @MostlyAnal @Cream_Angels @BestPornPicsss @AnalLoverSlip @XxxPamelita @ChegItOut https://t.c   |10|Tue Feb 16 03:21:01 +0000 2016
7034|Meghan is the equivalent of Iggy|0|Tue Feb 16 03:21:01 +0000 2016
7035|@TheReal_Klitz: Help... I have melted. https://t.co/Pd5hS9xYNA|2|Tue Feb 16 03:21:01 +0000 2016
7036|@mackconsidine: meghan trainor just beat tori kelly........ALRIGHT|2|Tue Feb 16 03:21:01 +0000 2016
7037|"@EveDelynn_: ""my mama don't like you and she likes everyone"""|3|Tue Feb 16 03:21:01 +0000 2016
7038|I felt bad at first, now I'm really fucking annoyed|0|Tue Feb 16 03:21:01 +0000 2016
7039|@josiah_bereal: they can be scared at the truth All they want  https://t.co/bdDCROO7gS|1|Tue Feb 16 03:21:01 +0000 2016
7040|@ZakSmithSabbath ....I'm going back to my videogame until you are sober enough to help me change the bandage on my picc line...|0|Tue Feb 16 03:21:01 +0000 2016
7041|With arum, Evhy, and Andimawar at @sman1sumigo     https://t.co/fnIC8lArdz|0|Tue Feb 16 03:21:01 +0000 2016
7042|Megan Trainor over Tori Kelly? I'm sleep!|0|Tue Feb 16 03:21:01 +0000 2016
7043|@bjfrazier32: Nigga what  https://t.co/ViZRrrGhb9|7|Tue Feb 16 03:21:01 +0000 2016
7044|I'm not even watching the grammy's. I'm trying to save the rest of my hair|0|Tue Feb 16 03:21:01 +0000 2016
7045|@cutelaurens: bros https://t.co/lBSMzcvpVr|5|Tue Feb 16 03:21:01 +0000 2016
7046|Scouting report on Tuesday's #Purdue-Northwestern game and a look at Ryan Cline's recent play for the Boilermakers. https://t.co/QS0b4Psumk|0|Tue Feb 16 03:21:01 +0000 2016
7047|@juliannerensie_: that's it I'm fighting Kevin|1|Tue Feb 16 03:21:01 +0000 2016
7048|Bengaluru's love for fashion ramps up with bloggers who write about living stylishly https://t.co/SDQwMkojYy @Chaicy3 @NiluYuleenaBHLM|0|Tue Feb 16 03:21:01 +0000 2016
7049|@Giraffemayne: @LightskinJesuSP plus too bad he ate his twin brother in the womb. It would've been amazing to see Kenya East perform alo   |1|Tue Feb 16 03:21:01 +0000 2016
7050|MEGHAN TRAINOR WON A GRAMMY AND FLORENCE DIDNT. WHAT A FUCKED UP WORLD WE LIVE IN. #GRAMMYs|0|Tue Feb 16 03:21:01 +0000 2016
7051|The triplets love Meghan Trainor. I don't have more to add to this tweet.|0|Tue Feb 16 03:21:01 +0000 2016
7052|@ERDLawNY only 14 of us in upper deck! Then....the next flight we were in a heard!         |0|Tue Feb 16 03:21:01 +0000 2016
7053|@natazarian: I WANNA SEE SELENA'S REACTION TO JUSTINS PERFORMANCE OMG|1|Tue Feb 16 03:21:01 +0000 2016
7054|@LSUduck seriously how did she bloody win|0|Tue Feb 16 03:21:01 +0000 2016
7055|Meghan Trainor won a Grammy It's time to stop|0|Tue Feb 16 03:21:01 +0000 2016
7056|@VH1access: mehgan trainor?! no Tori Kelly should have won|1|Tue Feb 16 03:21:01 +0000 2016
7057|@Missinfo: RT @MissInfoTV Beyonc   will be presenting the Record of the Year #GRAMMYs|8|Tue Feb 16 03:21:01 +0000 2016
7058|@_ThirdWardTriII I'm always right.|0|Tue Feb 16 03:21:01 +0000 2016
7059|honestly she wasn't even really crying|0|Tue Feb 16 03:21:01 +0000 2016
7060|I need a traveling buddy|1|Tue Feb 16 03:21:01 +0000 2016
7061|@RAVEManila: #DrizzlePUP...see you soon! 03/19 https://t.co/Ysp81D3SiN|10|Tue Feb 16 03:21:01 +0000 2016
7062|@Jayasiaaaa: Mood: https://t.co/jOZsWfSPyS|2|Tue Feb 16 03:21:01 +0000 2016
7063|@Editor_N_Chief @brijh You know I'm for the reactions. #Controversy lol|0|Tue Feb 16 03:21:02 +0000 2016
7064|#aclu does nothing to help unless u r right color! Cindy &amp; Hunter's rights  are/where violated #justice4cindy https://t.co/MdyvgH8IYS|0|Tue Feb 16 03:21:02 +0000 2016
7065|@Isacastillo7: nice #MeganTrainor , ya era hora, new artist?, come on guys!!|4|Tue Feb 16 03:21:02 +0000 2016
7066|Maybe you should know that my mama don't like you, and she likes everyone    |0|Tue Feb 16 03:21:02 +0000 2016
7067|Something I would do https://t.co/o1nU8yd91P|0|Tue Feb 16 03:21:02 +0000 2016
7068|The Making of David Bowie's 'Heroes' with Tony Visconti  https://t.co/k1UqADmJEm|0|Tue Feb 16 03:21:02 +0000 2016
7069|IF YOU WANT 100 #free Followers!     https://t.co/ikaym6bZXr    |0|Tue Feb 16 03:21:02 +0000 2016
7070|@kirstenpeters26: @justinbieber can father all of my children                 |2|Tue Feb 16 03:21:02 +0000 2016
7071|@tragicivn I MEANT PLEASE BUT OK|0|Tue Feb 16 03:21:02 +0000 2016
7072|This is SO me              https://t.co/W4Dt8jBKJj|0|Tue Feb 16 03:21:02 +0000 2016
7073|@johnlegend @Meghan_Trainor Well deserved...are you on your phone at the Grammys?|0|Tue Feb 16 03:21:02 +0000 2016
7074|@grrlsonfilm @Addiewtf1 I will|0|Tue Feb 16 03:21:02 +0000 2016
7075|New Artist to Meghan Trainor?! The fuuuuck #SamHuntalltheway #shehasanuglycrytoo|0|Tue Feb 16 03:21:02 +0000 2016
7076|I'm proud of all of your funny Grammy tweets everyone.|0|Tue Feb 16 03:21:02 +0000 2016
7077|@BeenThugga_ let's make a statement. It's black history month.|0|Tue Feb 16 03:21:02 +0000 2016
7078|@TTA_Zeta: Summit here we come!              Thank you @CHEERSPORTCorp      @RoadtotheSummit @TumbleTech https://t.co/clOgUGj6so|9|Tue Feb 16 03:21:02 +0000 2016
7079|@_MariahColeman_ oooo I like you too :)|0|Tue Feb 16 03:21:02 +0000 2016
7080|If you wanna ruin my life.. Sorry, someone else already did     |0|Tue Feb 16 03:21:02 +0000 2016
7081|He cute tho  https://t.co/P0X6RXfiCq|0|Tue Feb 16 03:21:02 +0000 2016
7082|@AimeeKennell: Retweet the #cameltoes, #upskirts, #cumshots, #panties See more at https://t.co/a6Qk91Wl9H  follow @AimeeKennell https://   |4|Tue Feb 16 03:21:02 +0000 2016
7083|Let me sit my remote down and get comfy.|0|Tue Feb 16 03:21:02 +0000 2016
7084|I don't want anyone to rob a bank just rt my pinned tweet on my profile ... Ima real ass niggga and I deserve that !|0|Tue Feb 16 03:21:02 +0000 2016
7085|@destinnyxb: what is this ................................ https://t.co/cZrinYwK1M|1|Tue Feb 16 03:21:02 +0000 2016
7086|@AngryGremlin45 I went to bed at 9 yesturday, and usually I go to bed at 11:30-12 and I woke up from 12-3... I didn't have school but still|0|Tue Feb 16 03:21:02 +0000 2016
7087|Cherry blossom at Meguro river  https://t.co/88xzqvN5us #Meguro https://t.co/Yg49gRPE1D|0|Tue Feb 16 03:21:02 +0000 2016
7088|@MoneyMysh that's how they be Fr!!|0|Tue Feb 16 03:21:02 +0000 2016
7089|The reason I don't let alien races visit you is you're the black sheep of the galaxy.|0|Tue Feb 16 03:21:02 +0000 2016
7090|Just posted a photo https://t.co/tLrG5R93Cs|0|Tue Feb 16 03:21:02 +0000 2016
7091|@MikeAScotto is your mom the slut from the news? She gives greg kelly rim jobs|0|Tue Feb 16 03:21:02 +0000 2016
7092|@MaskedFrisk okay! *Makes a portal*|0|Tue Feb 16 03:21:02 +0000 2016
7093|@awintory as would wining a Grammy. Dice, GANG those are all forgive me, lame ass awards that will get you on another plateau as a composer.|0|Tue Feb 16 03:21:02 +0000 2016
7094|@KiddMojo: @Missohsoripe I miss you to can't wait to get home|1|Tue Feb 16 03:21:02 +0000 2016
7095|@biggestmike: Adele sounded like hot garbage. There I said it you guys. #GRAMMYs|1|Tue Feb 16 03:21:02 +0000 2016
7096|THIS BITCH KEEP FUCKING COMING WITH THE SURPRISES I CANT BELIEVE THIS|0|Tue Feb 16 03:21:02 +0000 2016
7097|@Creasol_MGWV:                                                                                                         #MGWV                              @Hartgroep @joanatolosa5 @Swapnil744 @Camilla28420935|6|Tue Feb 16 03:21:02 +0000 2016
7098|I smell bullshit|0|Tue Feb 16 03:21:02 +0000 2016
7099|you do what to can|0|Tue Feb 16 03:21:02 +0000 2016
7100|BEYONC   IS PRESENTONG THIS IS NOT A DRILL|0|Tue Feb 16 03:21:02 +0000 2016
7101|@LaurynBoud: @OGcoe @Madison1624N you'll need it|1|Tue Feb 16 03:21:02 +0000 2016
7102|I know where I'm from live some of the richest People in the country so i ain't going back to Cali til we sitting in the table         |0|Tue Feb 16 03:21:02 +0000 2016
7103|I went shopping and one of the stores I went to- my ex's , ex-girlfriend worked there.|0|Tue Feb 16 03:21:02 +0000 2016
7104|The only way Justin Bieber's performance could have been better is if he was naked #LoveYourself|0|Tue Feb 16 03:21:02 +0000 2016
7105|Is It Time for Marketers to Find a Twitter Alternative? https://t.co/CYpJ8HjP4B via @TimothyAlex|0|Tue Feb 16 03:21:02 +0000 2016
7106|Meghan Trainor you are so annoying I see no tears stop fake crying|0|Tue Feb 16 03:21:02 +0000 2016
7107|Ive seen 15 minutes of the Grammys and I'm not impressed, still hate Justin Bieber and Megan Trainor is the worst.|0|Tue Feb 16 03:21:02 +0000 2016
7108|John Legend, Luke Bryan, &amp; More Pay Tribute to Lionel Richie at Grammys 2016 (Video)|0|Tue Feb 16 03:21:02 +0000 2016
7109|@chrisrowton yeah me too. She definitely had something going on. Ears or virus!|0|Tue Feb 16 03:21:02 +0000 2016
7110|I'll probably never use my Uzu again so you can c: https://t.co/3Jo0wWrGTq|0|Tue Feb 16 03:21:02 +0000 2016
7111|He grew up  https://t.co/ffdw8oXpTR|0|Tue Feb 16 03:21:02 +0000 2016
7112|@benilx: #mylovaticsaremylife your lovatics are so proud of everthing about you tonight and always demi.. thank u for making us happy|1|Tue Feb 16 03:21:02 +0000 2016
7113|"I know polls show most people rank BS that is ""climate change"" low on priority list; what astounds me is amount of people who buy into it!"|0|Tue Feb 16 03:21:02 +0000 2016
7114|@antpundsack oh I know man, I did it all, started really early like you|0|Tue Feb 16 03:21:02 +0000 2016
7115|Bexley's own to be served at Mt Carmel! :)  #Bexley #Ohio #Hometown #Love #IceCream #Johnsons https://t.co/hiKG0oSH8C|0|Tue Feb 16 03:21:02 +0000 2016
7116|Let's thinking about talent people not how catchy a song is|0|Tue Feb 16 03:21:02 +0000 2016
7117|@BetterCallSaul it's amazing I love this show|0|Tue Feb 16 03:21:02 +0000 2016
7118|Good going #GRAMMYs I was going to go read, but then you do that|0|Tue Feb 16 03:21:02 +0000 2016
7119|@fuIani I had hope that he'd change|0|Tue Feb 16 03:21:02 +0000 2016
7120|@Automotive: 2016 Aston Martin Vanquish https://t.co/nT2npRuv7r|4|Tue Feb 16 03:21:02 +0000 2016
7121|Wild playing with a lot of jump #mnwild #TorchEra|0|Tue Feb 16 03:21:02 +0000 2016
7122|@OralinaOfMage *heavily judges you*|0|Tue Feb 16 03:21:02 +0000 2016
7123|The only girl I want in my arms            @xxbiancapatelxx #Love https://t.co/6fUU2f4kBN|0|Tue Feb 16 03:21:02 +0000 2016
7124|you done caring?|0|Tue Feb 16 03:21:02 +0000 2016
7125|@liljayvooo: Wassup with all these relationship goals go get da money            |3|Tue Feb 16 03:21:02 +0000 2016
7126|@oliviapalermo_ she's fucking annoying|0|Tue Feb 16 03:21:02 +0000 2016
7127|"y'all i seriously cannot stand the word ""sorry""                   "|0|Tue Feb 16 03:21:09 +0000 2016
7128|@KMDaawg that was the first thing ever I have liked by him! I want to listen to his new album now|0|Tue Feb 16 03:21:09 +0000 2016
7129|@AntiBieberxo: WAIT IS THAT IT I WANT MIRE WHERE ARE YOU GOING|1|Tue Feb 16 03:21:09 +0000 2016
7130|@LaFloraKrystal: There's no way you should be getting catfished on Facebook in 2016. Cmon now|1|Tue Feb 16 03:21:09 +0000 2016
7131|@SATSUMA_HISTORY was this when you pitched a fit?|0|Tue Feb 16 03:21:09 +0000 2016
7132|@whtvralexx: I'm sorry...did that happen..did Meghan trainor win....over James Bay.......and Tori Kelly... Like good for her but.....alr   |2|Tue Feb 16 03:21:09 +0000 2016
7133|That makes me happy|0|Tue Feb 16 03:21:09 +0000 2016
7134|@fredlrx: Enjoy EARGASMIX RADIO 53 on Djpod! -  https://t.co/y7ixtgF6Si         #FutureHouse  #DeepHouse #Deep #DiscoFunk  #Electronic         |1|Tue Feb 16 03:21:09 +0000 2016
7135|@taIkingishard: wait how'd meghan beat james and tori i'm so lost|4|Tue Feb 16 03:21:09 +0000 2016
7136|I hate people|0|Tue Feb 16 03:21:09 +0000 2016
7137|@BullieXO damn.      and yeah she got here sat, till next Sunday.|0|Tue Feb 16 03:21:09 +0000 2016
7138|@stayforKidrauhl: I LOVE GIM SOBMUCH OMG|5|Tue Feb 16 03:21:09 +0000 2016
7139|@LegionOfDoomMUT you telling me lol I have Collins but I have to put 88 Barr to replace him|0|Tue Feb 16 03:21:09 +0000 2016
7140|I am craving Taco Bell|0|Tue Feb 16 03:21:09 +0000 2016
7141|@baelani_: She deserved that win earlier and she should been nominated for best new artist     folks is sleep https://t.co/jjiXSSfPoZ|1|Tue Feb 16 03:21:09 +0000 2016
