text|rt_count|tweet_datetime
@BackLawns: picture ur girlfriend, now picture her saying i love you to another guy. don't  take her for granted that shit could happen    |1314|Tue Feb 16 03:22:05 +0000 2016
"@ParkHS_92: ""Dear smile, thank you for being there when I need to pretend that I'm fine."""|1307|Tue Feb 16 03:22:05 +0000 2016
@kanyewest: The system is designed for colored people to fail and one of our only voices is music. One of our only ways out is music.|17818|Tue Feb 16 03:22:05 +0000 2016
@adelewink: Hello / hello from the other side https://t.co/tS9iXZldqr|1035|Tue Feb 16 03:22:05 +0000 2016
@WorldStarFunny: The more you watch it the funnier it gets      https://t.co/t3TTXK1icp|8003|Tue Feb 16 03:22:05 +0000 2016
@TheRealDJiGnite: Bring out @JustinBieber @Skrillex &amp; @Diplo so I can go to bed!          #Grammys2016 #GRAMMYs|928|Tue Feb 16 03:22:05 +0000 2016
@KardashianReact: ACOUSTIC JUSTIN GIVES ME ALL THE FEELINGS IN THE WORLD|681|Tue Feb 16 03:22:05 +0000 2016
@NathanZed: I feel you dawg, all these black people being black...it's unnatural https://t.co/Gva250Dxxi|2029|Tue Feb 16 03:22:05 +0000 2016
@iiBreakNecks: I WILL ALWAYS RT THIS VIDEO EVERYTIME IT HITS MY TL          https://t.co/Pnll2UHEcP|15523|Tue Feb 16 03:22:05 +0000 2016
@dressingscute: I want them all          https://t.co/Kz2Toi7GPh|1691|Tue Feb 16 03:22:05 +0000 2016
@LaurenGiraldo: How does Adele's face look like she's just talking meanwhile she's throwing out these crazy amazing notes|542|Tue Feb 16 03:22:05 +0000 2016
@DumbPeopleAsf: This doesn't add up      https://t.co/N18uzBuahV|3056|Tue Feb 16 03:22:05 +0000 2016
@TheGRAMMYs: #Beliebers, do you remember @JustinBieber   s first performance at the #GRAMMYs? https://t.co/3zHzx54wr0|3241|Tue Feb 16 03:22:05 +0000 2016
@katyperry: @ddlovato YAS YAS YAS SHOW THEM|10242|Tue Feb 16 03:22:05 +0000 2016
@VaIentlnesCards: There are 3 types of people in the bar.. https://t.co/yBLtcDZmlb|4289|Tue Feb 16 03:22:12 +0000 2016
@TheGRAMMYs: Up next, @ladygaga! #INTELinMUSIC|671|Tue Feb 16 03:22:12 +0000 2016
@Tae_JustME: When the camera pans across the white people during Kendrick's performance https://t.co/Fnwq0yQnZp|669|Tue Feb 16 03:22:12 +0000 2016
@AmazingPhil: Just got lost in a farmer's field surrounded by angry looking sheep     |9592|Tue Feb 16 03:22:12 +0000 2016
@Clan_Clueless: Wow. This is so  touching. I almost cried      https://t.co/snzavGq0PW|22145|Tue Feb 16 03:22:12 +0000 2016
@SexualGif: fuck https://t.co/nNnSFLQkYd|1906|Tue Feb 16 03:22:12 +0000 2016
@_Viiolett: If she'd held on tight to jack like this in titanic maybe he would have survived      https://t.co/kVqFoE1i42|5400|Tue Feb 16 03:22:12 +0000 2016
@TheGRAMMYs: Up next, @ladygaga! #INTELinMUSIC|671|Tue Feb 16 03:22:12 +0000 2016
@AustinMahone: Yooo @johnlegend sounded amazing!|571|Tue Feb 16 03:22:12 +0000 2016
@justinbieber: Beliebers.. We did it! I love you. Now get ready for the show. Not done yet. #GRAMMYs|93439|Tue Feb 16 03:22:12 +0000 2016
@Youngg_White: Fox News: Kendrick Lamar's anti-white Grammy performance causes outrage, fueled by satanic imagery of flames and shackles|1025|Tue Feb 16 03:22:12 +0000 2016
@PassionPosts: I'm still hoping its you and me in the end|689|Tue Feb 16 03:22:12 +0000 2016
"@sugalaurmani: ""You hate my people, your plan is to exterminate my culture, you're fucking evil."" Yasssss brother Kendrick. https://t.co   "|1463|Tue Feb 16 03:22:12 +0000 2016
@muvapinkk: ME ME ME ME https://t.co/7aeIPdqKOs|2072|Tue Feb 16 03:22:12 +0000 2016
@9GAG: What happened to Kylo Ren https://t.co/S2HtU5RBn2 https://t.co/PQM7aS7COo|804|Tue Feb 16 03:22:12 +0000 2016
@tiedyecloset: s/o to the guys who actually still ask girls out on dates, ask them to be their valentines and open the car door for them|2375|Tue Feb 16 03:22:12 +0000 2016
@grannywinkle: I present to you the most beautiful human being on the planet https://t.co/vrtt1W3I6o|1321|Tue Feb 16 03:22:12 +0000 2016
@voddess: Never forget              https://t.co/3gff8vAqSP|739|Tue Feb 16 03:22:12 +0000 2016
@TheGRAMMYs: #Beliebers, do you remember @JustinBieber   s first performance at the #GRAMMYs? https://t.co/3zHzx54wr0|3266|Tue Feb 16 03:22:12 +0000 2016
"@majutrindadef: #GrammyNaTNT | sobre a performance do Justin: https://t.co/XHgfUlazqs"|692|Tue Feb 16 03:22:12 +0000 2016
@Clan_Clueless: Wow. This is so  touching. I almost cried      https://t.co/snzavGq0PW|22145|Tue Feb 16 03:22:12 +0000 2016
@SexualGif: fuck https://t.co/nNnSFLQkYd|1906|Tue Feb 16 03:22:12 +0000 2016
@ChiIIVlbes: night drives &amp; chill please https://t.co/87XIYggZMq|1336|Tue Feb 16 03:22:12 +0000 2016
@JacobWhitesides: king biebs #thegrammyswithjacob|1414|Tue Feb 16 03:22:12 +0000 2016
@playfuIly: ICE CUBE'S SNAPCHAT IM CRYING          https://t.co/ETricnHsXz|822|Tue Feb 16 03:22:12 +0000 2016
@LILUZIVERT: Watch How Successful She Gonna Be.        https://t.co/cm5ykYu7Xz|925|Tue Feb 16 03:22:12 +0000 2016
@_Viiolett: If she'd held on tight to jack like this in titanic maybe he would have survived      https://t.co/kVqFoE1i42|5400|Tue Feb 16 03:22:12 +0000 2016
@WorldStarFunny: ICE CUBE'S SNAPCHAT IM DEAD https://t.co/Cae4IQzfwG|1458|Tue Feb 16 03:22:12 +0000 2016
@kanyewest: All y'all so worried about being likable but only a few are concerned about being great!!!|84995|Tue Feb 16 03:22:12 +0000 2016
@TheGRAMMYs: Up next, @ladygaga! #INTELinMUSIC|671|Tue Feb 16 03:22:12 +0000 2016
@AlyssaMSoto: my boobs are small but my heart's big.|2065|Tue Feb 16 03:22:12 +0000 2016
@justinbieber: Beliebers.. We did it! I love you. Now get ready for the show. Not done yet. #GRAMMYs|93441|Tue Feb 16 03:22:12 +0000 2016
@phucktee: ZENDAYA WHYYYYYYY NOOOOOO FAM https://t.co/cqMZChiRJk|9001|Tue Feb 16 03:22:12 +0000 2016
@CoupIesPosts: This is very important https://t.co/EPAGiswNUy|5744|Tue Feb 16 03:22:12 +0000 2016
@wizkhalifa: There's more in this bag than in your bank account fucc nigga.|2547|Tue Feb 16 03:22:12 +0000 2016
@justinbieber: :) so special https://t.co/6vaaxmWecL|54427|Tue Feb 16 03:22:12 +0000 2016
@eonline: Sassy Adele is sassy. #Grammys            https://t.co/tHfbQenMaN|792|Tue Feb 16 03:22:12 +0000 2016
@AustinMahone: Yooo @johnlegend sounded amazing!|571|Tue Feb 16 03:22:12 +0000 2016
@justinbieber: #2011 the dream...would be to win a grammy. that would be just amazing. a boy can dream right? #2011|22927|Tue Feb 16 03:22:12 +0000 2016
@mainedcm_style: EXACT MATCH on @mainedcm              ALDUB7thMonthsary #VoteMaineFPP #KCA  @MAINEnatics_OFC  @MAINEnatics_TG @MAINEnatics_US ht   |669|Tue Feb 16 03:22:19 +0000 2016
@TheGRAMMYs: Backstage at #GRAMMYs with @justinbieber https://t.co/C9AjA2hYSI https://t.co/bMWCA2MXjo|847|Tue Feb 16 03:22:19 +0000 2016
@GamePhreak845: Kendrick is doing what Kanye thinks he's doing.|2617|Tue Feb 16 03:22:19 +0000 2016
@WorldStarFunny: ICE CUBE'S SNAPCHAT IM DEAD https://t.co/Cae4IQzfwG|1478|Tue Feb 16 03:22:19 +0000 2016
@TheGRAMMYs: Up next, @ladygaga! #INTELinMUSIC|745|Tue Feb 16 03:22:19 +0000 2016
@KardashianReact: ACOUSTIC JUSTIN GIVES ME ALL THE FEELINGS IN THE WORLD|715|Tue Feb 16 03:22:19 +0000 2016
@ddlovato: Thank you mama!!                  @katyperry|7523|Tue Feb 16 03:22:19 +0000 2016
@justinbieber: Thank you :) https://t.co/rIuhvHDG8z|62338|Tue Feb 16 03:22:19 +0000 2016
@kanyewest: The system is designed for colored people to fail and one of our only voices is music. One of our only ways out is music.|17826|Tue Feb 16 03:22:19 +0000 2016
@beautfilms: Endless Love (2014) https://t.co/WFGJmwTYMB|10581|Tue Feb 16 03:22:19 +0000 2016
@TheTideAustin: Following people who RT and follow me                |2249|Tue Feb 16 03:22:19 +0000 2016
@ddlovato: I made it up on that stage tonight because you all believed in me. I love you all so much          #mylovaticsaremylife|9113|Tue Feb 16 03:22:19 +0000 2016
@ETCanada: .@justinbieber making hearts melt everywhere tonight by bringing his little bro to #GRAMMYs https://t.co/btxDYfm6ky|848|Tue Feb 16 03:22:19 +0000 2016
@BernieSanders: It would be a nice idea for Republicans to read the Constitution of the United States.|2631|Tue Feb 16 03:22:19 +0000 2016
@thexfiles: We can never unsee this, Mulder. #TheXFiles https://t.co/B2Jx3FU5lR|652|Tue Feb 16 03:22:19 +0000 2016
@halsey: Kendrick.|4522|Tue Feb 16 03:22:19 +0000 2016
@TheGRAMMYs: Up next, @ladygaga! #INTELinMUSIC|745|Tue Feb 16 03:22:19 +0000 2016
@TheOnlyReed: RT @soIoucity: She bout to ask to speak to the manager at the grammys https://t.co/1W1Stb5sNV|589|Tue Feb 16 03:22:18 +0000 2016
@ratliffR5: Did anyone hear the sound of a chicken plucking a toy guitar during the Adele performance?|592|Tue Feb 16 03:22:18 +0000 2016
@XXL: Thank You, King Kendrick          https://t.co/IsORhYmzFb|582|Tue Feb 16 03:22:18 +0000 2016
@BlackPplVines: The more you watch it the funnier it gets      https://t.co/kc5IESkdR8|5306|Tue Feb 16 03:22:18 +0000 2016
@katyperry: @ddlovato YAS YAS YAS SHOW THEM|10287|Tue Feb 16 03:22:18 +0000 2016
@WorldStarFunny: IM CRYING https://t.co/1R64LjccNT|614|Tue Feb 16 03:22:18 +0000 2016
@ReactionTVD: these brothers      https://t.co/dUgeM5UqGQ|1283|Tue Feb 16 03:22:18 +0000 2016
"@Franklin_Graham: The Bible says, ""Blessed is the nation whose God is the Lord"" (Psalm 33:12).   #PresidentsDay"|580|Tue Feb 16 03:22:18 +0000 2016
@TheGRAMMYs: Congrats Best New Artist @Meghan_Trainor #GRAMMYs https://t.co/RW64OkQd63|1600|Tue Feb 16 03:22:18 +0000 2016
@Niggativities: CRYING https://t.co/jR2yUAw3jx|602|Tue Feb 16 03:22:18 +0000 2016
@ddlovato: @WValderrama.... Your birthday suit....???                 |4354|Tue Feb 16 03:22:18 +0000 2016
@KardashianReact: ACOUSTIC JUSTIN GIVES ME ALL THE FEELINGS IN THE WORLD|718|Tue Feb 16 03:22:18 +0000 2016
@TheGRAMMYs: Backstage at #GRAMMYs with @justinbieber https://t.co/C9AjA2hYSI https://t.co/bMWCA2MXjo|855|Tue Feb 16 03:22:18 +0000 2016
@ItsGreysHumor: OH MY GOD      https://t.co/itbhUy5zum|1896|Tue Feb 16 03:22:18 +0000 2016
@cacadoodlelou: ONE DIRECTION'S MUSIC HAS COMPLETELY CHANGED PASS IT ON  #MadeInTheAM https://t.co/6MmgHmLclY|1743|Tue Feb 16 03:22:18 +0000 2016
@meanpIastic: ACOUSTIC JUSTIN GIVES ME ALL THE FEELINGS IN THE WORLD https://t.co/Esegg16JoL|594|Tue Feb 16 03:22:24 +0000 2016
@MOGirlProbs: SELENA GOMEZ IS A GODDESS                  https://t.co/95InMD16p6|1149|Tue Feb 16 03:22:24 +0000 2016
@ProtestPics: this is so powerful https://t.co/418bJJMVUQ|700|Tue Feb 16 03:22:24 +0000 2016
@austinmahxn: @kanyewest then you'll stay broke|670|Tue Feb 16 03:22:24 +0000 2016
@TheGRAMMYs: Up next, @ladygaga! #INTELinMUSIC|827|Tue Feb 16 03:22:24 +0000 2016
@SADCHICANA: why do people romanticize the 1950s? like calm down, we still have milkshakes and racism|12031|Tue Feb 16 03:22:24 +0000 2016
@TheGRAMMYs: Up next, @ladygaga! #INTELinMUSIC|827|Tue Feb 16 03:22:24 +0000 2016
@sassytbh: wtf happened to Kim's other kid she literally gave birth said his name then never brought him up ever again|613|Tue Feb 16 03:22:24 +0000 2016
@JackJackJohnson: Kendrick Lamar is such an artistic mind. Such a creative inspiration.|1480|Tue Feb 16 03:22:24 +0000 2016
@BlackPplVines: What can Bow Wow do right      https://t.co/hrViumHNq8|1273|Tue Feb 16 03:22:24 +0000 2016
@FillWerrell: Ice Cube's Snapchat about the Grammy's              https://t.co/dbW13wlzuq|559|Tue Feb 16 03:22:24 +0000 2016
@pattiemallette: Congrats @justinbieber ! You deserve it baby. Thank you for sharing your creativity with us!   Many more to come..       |15714|Tue Feb 16 03:22:24 +0000 2016
@SexualGif: Selena Quintanilla won a grammy a year before she passed away. RIP talented queen. https://t.co/5qM0seW5EB|1619|Tue Feb 16 03:22:24 +0000 2016
@LukeKorns: In the city of love on the day of love without a love.|1190|Tue Feb 16 03:22:24 +0000 2016
@TheGRAMMYs: Up next, @ladygaga! #INTELinMUSIC|827|Tue Feb 16 03:22:24 +0000 2016
@epPaulZimmer: I wanna follow/dm a bunch of you!! RT this if you have my Tweet post notifications on so I can notice you           |3603|Tue Feb 16 03:22:27 +0000 2016
@kanyewest: I love love love white people but you don't understand what it means to be the great grandson of ex slaves and make it this    |16776|Tue Feb 16 03:22:27 +0000 2016
@1future: I got mad love for u|67808|Tue Feb 16 03:22:27 +0000 2016
@TheGRAMMYs: Up next, @ladygaga! #INTELinMUSIC|836|Tue Feb 16 03:22:27 +0000 2016
@PerezHilton: Relive @ddlovato's vocals and the amazing @JohnLegend's #Grammys tribute performance to @LionelRichie HERE: https://t.co/w   |604|Tue Feb 16 03:22:27 +0000 2016
@KardashianReact: ACOUSTIC JUSTIN GIVES ME ALL THE FEELINGS IN THE WORLD|730|Tue Feb 16 03:22:27 +0000 2016
@mtvema:                          @justinbieber's #GRAMMYs performance                         |598|Tue Feb 16 03:22:27 +0000 2016
@SafeerQ: NIKE IS RUN BY A BUNCH OF SAVAGES. https://t.co/BvuclKqEb9|10983|Tue Feb 16 03:22:27 +0000 2016
@billboard: .@JustinBieber is too cute on the #GRAMMYs red carpet with his brother Jaxon      https://t.co/5ZkxBAZ432|4300|Tue Feb 16 03:22:26 +0000 2016
@Vevo: Mad love for the kid tonight          #GRAMMYs @justinbieber https://t.co/OH5hH4dsa2|769|Tue Feb 16 03:22:26 +0000 2016
@VaIentlnesCards: When the person you stopped talking to tries talking to you again.. https://t.co/2W4rxLt2PV|1255|Tue Feb 16 03:22:26 +0000 2016
@TheGRAMMYs: Backstage at #GRAMMYs with @justinbieber https://t.co/C9AjA2hYSI https://t.co/bMWCA2MXjo|908|Tue Feb 16 03:22:26 +0000 2016
@kanyewest: The system is designed for colored people to fail and one of our only voices is music. One of our only ways out is music.|17828|Tue Feb 16 03:22:26 +0000 2016
@PhilJamesson: welcome to olive garden https://t.co/A2NeJXRgbU|2916|Tue Feb 16 03:22:26 +0000 2016
@carterreynolds: JUSTIN FREAKING BIEBER OMGHSHSNXIDHSBSJSJSN|3355|Tue Feb 16 03:22:26 +0000 2016
@Unclearable: When you hotbox &amp; get pulled over http://t.co/onUFSWN9at|10706|Tue Feb 16 03:22:26 +0000 2016
@mtvema:                          @justinbieber's #GRAMMYs performance                         |602|Tue Feb 16 03:22:32 +0000 2016
@JJWatt: Just give Adele all the Grammys|2619|Tue Feb 16 03:22:32 +0000 2016
@FreddyAmazin: A QUEEN https://t.co/bdWu1lOQdq|1996|Tue Feb 16 03:22:32 +0000 2016
@kanyewest: Also for anyone that has money they know the first rule is to use other people's money.|21479|Tue Feb 16 03:22:32 +0000 2016
@Unclearable: I can't stop watching this       https://t.co/dtaOkwmFBP|574|Tue Feb 16 03:22:32 +0000 2016
@CP3: Since '08...it's been an honor and a privilege! Won't be the same without you! #AllStar2016 https://t.co/gD9R2bE4JX|4065|Tue Feb 16 03:22:32 +0000 2016
@justinbieber: Thank you :) https://t.co/rIuhvHDG8z|62373|Tue Feb 16 03:22:32 +0000 2016
@besideyoustyles: ICE CUBE'S SNAPCHAT IM DEADHDJ  https://t.co/LOm9cTEFao|3624|Tue Feb 16 03:22:32 +0000 2016
@uanwhores: 67) IM YODLEING SDJMD https://t.co/T0O92jc6ZK|1953|Tue Feb 16 03:22:32 +0000 2016
@TheGRAMMYs: Congrats Best Rock Performance @Alabama_Shakes -    Don   t Wanna Fight    #GRAMMYs|689|Tue Feb 16 03:22:32 +0000 2016
@wavyrodney: u took the biggest L when u played me.|3002|Tue Feb 16 03:22:32 +0000 2016
@JackJackJohnson: Kendrick Lamar is such an artistic mind. Such a creative inspiration.|1503|Tue Feb 16 03:22:32 +0000 2016
@ddlovato: I made it up on that stage tonight because you all believed in me. I love you all so much          #mylovaticsaremylife|9160|Tue Feb 16 03:22:32 +0000 2016
@ReactionBeyonce: Beyonc   and Kendrick Lamar https://t.co/tOqFoG9yQt|3262|Tue Feb 16 03:22:32 +0000 2016
@wizkhalifa: Happy birthday @bobmarley|9075|Tue Feb 16 03:22:32 +0000 2016
@gerardway: Tom Hardy               |2375|Tue Feb 16 03:22:32 +0000 2016
@kanyewest: Don't tell me Lebron had a bad game. What yo jump shot look like???|17246|Tue Feb 16 03:22:32 +0000 2016
@KeyandPeeIeTV: HIGH ON POT-NUSE                  https://t.co/6vGnxa9qHB|1499|Tue Feb 16 03:22:32 +0000 2016
@MeanGlrIs: I can't wait to see this movie          https://t.co/NX5Hyvt4fv|13754|Tue Feb 16 03:22:32 +0000 2016
@ddlovato: Thank you mama!!                  @katyperry|7562|Tue Feb 16 03:22:32 +0000 2016
@janofist: No one hates Ariana more than her makeup artist does https://t.co/UNMLKsrzw4|7401|Tue Feb 16 03:22:32 +0000 2016
@TheGRAMMYs: Up next, @ladygaga! #INTELinMUSIC|882|Tue Feb 16 03:22:32 +0000 2016
@katyperry: @ddlovato YAS YAS YAS SHOW THEM|10323|Tue Feb 16 03:22:32 +0000 2016
@Cammy_62: south dade wildin https://t.co/j7QrTazIpv|1372|Tue Feb 16 03:22:32 +0000 2016
@TheGRAMMYs: #Beliebers, do you remember @JustinBieber   s first performance at the #GRAMMYs? https://t.co/3zHzx54wr0|3356|Tue Feb 16 03:22:32 +0000 2016
@KylieJenner: Red lips http://t.co/Daf13Ijk4O|2510|Tue Feb 16 03:22:32 +0000 2016
@FreddyAmazin: ICE CUBE'S SNAPCHAT IM DEAD https://t.co/OY2WFefSYP|3631|Tue Feb 16 03:22:34 +0000 2016
@TheGRAMMYs: Backstage at #GRAMMYs with @justinbieber https://t.co/C9AjA2hYSI https://t.co/bMWCA2MXjo|959|Tue Feb 16 03:22:33 +0000 2016
@femalebook: DO U HAVE THAT ONE GIRL IN SCHOOL THAT EVERYONE LOVES BUT U DONT GET IT AND YOU DONT LIKE HER AT ALL AND YOU SENSE SOMETHIN   |821|Tue Feb 16 03:22:33 +0000 2016
@uanwhores: 40) this will never not be funny https://t.co/aoJVq5GWNg|6196|Tue Feb 16 03:22:33 +0000 2016
@trvisXX: I want to get a dog|6728|Tue Feb 16 03:22:33 +0000 2016
@ToniMartaz: That's the shoe the red nigga from the PowerPuff girls had on https://t.co/ErHv3DkGWq|918|Tue Feb 16 03:22:33 +0000 2016
@BernieSanders: The Constitution is very clear: @POTUS has a duty to nominate SCOTUS justices. Let's have a hearing and a vote.|1175|Tue Feb 16 03:22:33 +0000 2016
@KhadiDon: Rihanna: I'm no longer performing.   Me: Get yo ass on that stage! https://t.co/h8P0kSczap|4085|Tue Feb 16 03:22:33 +0000 2016
@ScHoolBoyQ: If kendrick doesn't win a Grammy I'm Fading da industry braH none of y'all safe|21445|Tue Feb 16 03:22:33 +0000 2016
"@TheGRAMMYs: Congrats Song Of The Year winner @edsheeran &amp; @Wadge - ""Thinking Out Loud"" #GRAMMYs https://t.co/tSuf2KqqCo"|10531|Tue Feb 16 03:22:33 +0000 2016
@OMG_ItsKhairy: EXCLUSIVE SNEAK PEAK: Yeezy Season 4 Vintage dingy drawls. For the low price of $1250. Financing available https://t.co/   |2316|Tue Feb 16 03:22:33 +0000 2016
@EmiForLove: Thank you Jurgen!!! XOXOXO https://t.co/cOFBjHKLz7|1001|Tue Feb 16 03:22:33 +0000 2016
@ELLEmagazine: There are two types of people in the world: Those who cried during this @adele song and LIARS #GRAMMYs https://t.co/TBoYN   |550|Tue Feb 16 03:22:33 +0000 2016
@WorldDanceVines: that white person that's been down w/the family &amp; always shows up at every function https://t.co/avLDJyon3f|2517|Tue Feb 16 03:22:33 +0000 2016
@TheGRAMMYs: Up next, @ladygaga! #INTELinMUSIC|886|Tue Feb 16 03:22:33 +0000 2016
@lssued: how I'm gunna be when I have a family https://t.co/NRGZMRNsdC|2216|Tue Feb 16 03:22:33 +0000 2016
@WORIDSTARHIPH0P: ICE CUBE'S SNAPCHAT IM DEAD https://t.co/j0HbgEnDLy|957|Tue Feb 16 03:22:39 +0000 2016
@KylieJenner: This is awesome                      https://t.co/Z43bEmkmel|3800|Tue Feb 16 03:22:39 +0000 2016
@JoshDevineDrums: Happy Valentine's Day @HollyFarnworth           |2720|Tue Feb 16 03:22:39 +0000 2016
@TheGRAMMYs: Up next, @ladygaga! #INTELinMUSIC|940|Tue Feb 16 03:22:39 +0000 2016
@PrezidentYeezy: Pablo Escobar was a savage https://t.co/4vyu0WyKNy|15117|Tue Feb 16 03:22:39 +0000 2016
@JayJazzi: Ice Cube already left the Grammys https://t.co/Qp1wr5mBsk|1100|Tue Feb 16 03:22:39 +0000 2016
@TheClothPorn: I want all of them!      https://t.co/85V7Tl0g8a|3589|Tue Feb 16 03:22:39 +0000 2016
@CommonBlackGirI: me when I ask my parents for money https://t.co/5PybWJ2IVn|611|Tue Feb 16 03:22:39 +0000 2016
@DanceGoaI: Where are you now that I need you https://t.co/3g20UPXQFi|2083|Tue Feb 16 03:22:39 +0000 2016
@Aeropostale: RT if you're loving this performance. #GRAMMYs https://t.co/jE9KoPBIGX|548|Tue Feb 16 03:22:39 +0000 2016
@IndigoldenChild: On Christ i would not have had the courage to snap dat pic.He woulda looked at me and I woulda just dove off da bus ht   |6155|Tue Feb 16 03:22:39 +0000 2016
@CSGOLotto: DAILY GIVEAWAY!  AK-47 Case Hardened (FN)  RT+Follow, more ways to enter here: https://t.co/NuTG6d3493  GLHF! https://t.co/7   |2101|Tue Feb 16 03:22:39 +0000 2016
@JeLaminah: Just remember one thing... &amp;&amp; I mean this in the most disrespectful/ shadiest way possible      https://t.co/Zu0pmLHG1o|1261|Tue Feb 16 03:22:39 +0000 2016
@wizkhalifa: There's more in this bag than in your bank account fucc nigga.|2564|Tue Feb 16 03:22:39 +0000 2016
@JanelleMonae: Kendrick fucking Lamar. Goodnight. I'm going home. What ?!!!!!!!!!!!!!!!!!!!!!|2370|Tue Feb 16 03:22:39 +0000 2016
@uanwhores: 8) give me my hat back jordan https://t.co/TOXEr4kgQL|6087|Tue Feb 16 03:22:39 +0000 2016
@WorldStarFunny: ICE CUBE'S SNAPCHAT IM DEAD https://t.co/Cae4IQzfwG|1569|Tue Feb 16 03:22:39 +0000 2016
@trvisXX: I was legit droppin 4 new joints thurs. but now FUCK|5364|Tue Feb 16 03:22:39 +0000 2016
@WORLDSTARC0MEDY: Kendrick Lamar killin it at The Grammys https://t.co/E9gnA8Kugf|699|Tue Feb 16 03:22:40 +0000 2016
@JacobWhitesides: Demi always looks like a queen @loxmendesz #thegrammyswithjacob|794|Tue Feb 16 03:22:40 +0000 2016
@Vevo: Mad love for the kid tonight          #GRAMMYs @justinbieber https://t.co/OH5hH4dsa2|783|Tue Feb 16 03:22:40 +0000 2016
@ArianaGrande: thank you!!!!! certainly an achievement.  https://t.co/epxJcXlIjt|2512|Tue Feb 16 03:22:40 +0000 2016
@Dory: Me trying to get my life together https://t.co/jGrBLcJ5pB|19990|Tue Feb 16 03:22:40 +0000 2016
@goldenerahits: 7. Michael Jackson (with The Jackson 5) PEPSI New Generation Commercial (1984). https://t.co/bJRyHRdKtX|834|Tue Feb 16 03:22:40 +0000 2016
@AaronFxs: True. Don't lose...learn! https://t.co/uQ8dZSHqCH|1162|Tue Feb 16 03:22:40 +0000 2016
@tylerrjoseph: emotional show tonight in Paris.  had me thinking about a lot while on stage.  im glad live music is alive.|10503|Tue Feb 16 03:22:40 +0000 2016
@SoCalValerie: My exclusive photoshoot for the legendary @HeymanHustle    is here! Call it a late #SoCalVal-entine's Day present. ;) https   |3257|Tue Feb 16 03:22:40 +0000 2016
@sktrthom: Looking like her daddy      https://t.co/XElxNqrkiK|13163|Tue Feb 16 03:22:40 +0000 2016
@Colorlines: Faces during #kendricklamar performance on Grammys. https://t.co/qUd3JiAEX3|711|Tue Feb 16 03:22:40 +0000 2016
"@majutrindadef: #GrammyNaTNT | sobre a performance do Justin: https://t.co/XHgfUlazqs"|722|Tue Feb 16 03:22:40 +0000 2016
@WORIDSTARHIPH0P: The more you watch it the funnier it gets      https://t.co/HNdWODyPAK|8624|Tue Feb 16 03:22:40 +0000 2016
@JJWatt: Just give Adele all the Grammys|2627|Tue Feb 16 03:22:40 +0000 2016
@HillaryClinton: We need action now in Flint. Please give if you are able: https://t.co/XKJUx420d8 https://t.co/qn7Pbx0xD7|662|Tue Feb 16 03:22:40 +0000 2016
@troyesivan: This is so forward thinking and innovative honestly https://t.co/1YjvmFekcD|10435|Tue Feb 16 03:22:40 +0000 2016
@Ashton5SOS: Sing us a song piano man, sing us a song tonight                rehearsals are done! Let's go! #SoundsLiveFeelsLive xx https://t.co/T   |19508|Tue Feb 16 03:22:40 +0000 2016
@_Snape_: Just give Adele all the awards. #Grammys|1013|Tue Feb 16 03:22:40 +0000 2016
@ShepherdPics: Husky/German Shepherd Mix          https://t.co/DpgbSt1Y1F|708|Tue Feb 16 03:22:40 +0000 2016
@RappersSaid: Today in 2013, Drake won his first 'Best Rap Album' Grammy for 'Take Care' https://t.co/k9DDhMctAK|559|Tue Feb 16 03:22:40 +0000 2016
@CSGOLotto: DAILY GIVEAWAY!  AK-47 Case Hardened (FN)  RT+Follow, more ways to enter here: https://t.co/NuTG6d3493  GLHF! https://t.co/7   |2101|Tue Feb 16 03:22:40 +0000 2016
@SexualGif: me too fam    me too https://t.co/xJPvWylXvk|1666|Tue Feb 16 03:22:40 +0000 2016
@camerondallas: It goes down in the DMs... Oh wait... I don't get DMs     |9728|Tue Feb 16 03:22:40 +0000 2016
@BlackPplVines: North is So cute     https://t.co/GyMMs8eVPt|770|Tue Feb 16 03:22:40 +0000 2016
@DebraMessing: @ddlovato she was INCREDIBLE https://t.co/uaz8MkvlOu|2057|Tue Feb 16 03:23:54 +0000 2016
@ATLVox: WOO!! @justinbieber coming uP NEXT on @TheGRAMMYs Let's see how this one shows!! #Grammys2016 #GRAMMYs|857|Tue Feb 16 03:23:54 +0000 2016
@WORLDSTARC0MEDY: The more you watch it the funnier it gets      https://t.co/Bunh5xoejh|5648|Tue Feb 16 03:23:54 +0000 2016
@kvttycat: SOS someone send help https://t.co/eVq5YDGBpH|1856|Tue Feb 16 03:23:54 +0000 2016
@KEVINGETEM: I can   t wait until I am in that peaceful place where everything just falls together perfectly|754|Tue Feb 16 03:23:54 +0000 2016
@ReactionBeyonce: Beyonc   and Kendrick Lamar https://t.co/tOqFoG9yQt|3610|Tue Feb 16 03:23:54 +0000 2016
@AmazinVoices: Words can't describe how amazing his voice is      https://t.co/kxEq4OZGZa|13937|Tue Feb 16 03:23:54 +0000 2016
@justinbieber: Lol. Just playin. It's mine      https://t.co/BkjuckjZNe|58054|Tue Feb 16 03:23:54 +0000 2016
@katyperry: @ddlovato YAS YAS YAS SHOW THEM|10527|Tue Feb 16 03:23:54 +0000 2016
@Mathieu_Era: That dude that left Adele mad crazy....|568|Tue Feb 16 03:23:54 +0000 2016
